artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
774,"VA — ?","VA — ?",,,,,"Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,,,,,,"W 06502,e","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
775,"VAT 14853","ATU 5, pl. 008, W 6502,f","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 8, W 6502,f; 373","58x39x21 - same locus as W 6375,a - ATU 1, 373 - 22.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,58.0,21.0,39.0,,,"W 06502,f","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
776,"VAT 14869","ATU 5, pl. 009, W 6502,g","Englund1994ATU5; Falkenstein1936ATU1; sec887","primary; history; history","pl. 9, W 6502,g; 260; ","67x53x23 - same locus as W 6375,a - ATU 1, 260 - UVB 2, fig. 38 photo - 22.1.1930.; ; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,67.0,23.0,53.0,,,"W 06502,g","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
779,"VAT 15086","ATU 5, pl. 009, W 6572,c","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 9, W 6572,c; 370","44x50x30 - same locus as W 6375,a - ATU 1, 370 - 24.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,44.0,30.0,50.0,,,"W 06572,c","Pd XVI,3","NO; unter der Ascheschicht der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
780,"VAT 15324","ATU 5, pl. 009, W 6572,d","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 9, W 6572,d; 404","28x34x14 - same locus as W 6375,a - ATU 1, 404 - 24.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,28.0,14.0,34.0,,,"W 06572,d","Pd XVI,3","NO; unter der Ascheschicht der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
781,"VAT 15271","ATU 5, pl. 009, W 6572,e",Englund1994ATU5,primary,"pl. 9, W 6572,e","32x25x17 - same locus as W 6375,a - 2,a+ - 24.1.1930.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,32.0,17.0,25.0,,,"W 06572,e","Pd XVI,3","NO; unter der Ascheschicht der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
782,"VAT 21358","ATU 5, pl. 009, W 6572,f",Englund1994ATU5,primary,"pl. 9, W 6572,f","34x23x19 - same locus as W 6375,a - 24.1.1930.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,34.0,19.0,23.0,,,"W 06572,f","Pd XVI,3","NO; unter der Ascheschicht der Schicht IV",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
785,"VAT 15326","ATU 5, pl. 010, W 6573,c","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 10, W 6573,c; 603","17x19x10 - same locus as W 6573,a - ATU 1, 603 - 24.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,17.0,10.0,19.0,,,"W 06573,c","Pd XVI,3","unter Ascheschicht, 1.15 m unter Abgleichung II /?/// t.a.q. II?",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
786,"VAT 15162","ATU 5, pl. 010, W 6584","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 10, W 6584; 502","33x45x25 - Pe XVI,2, southwest - 0.6 m below the height of the rain pavements belonging to level III - ATU 1, 502 - 24.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,33.0,25.0,45.0,,,"W 06584","Pe XVI,2","SW; 0,6 m unter der Höhe der Traufpflaster der Schicht III// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
787,"VAT 14889","ATU 5, pl. 010, W 6601","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 10, W 6601; 500","30x40x20 - Pc XVI,3, Eanna southeastern debris-heap, from the area of the archaic levels - ATU 1, 500 - 25.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,30.0,20.0,40.0,,,"W 06601","Pc XVI,3","Eanna Südost-Halde, aus dem Gebiet der archaischen Schichten",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
789,"VAT 14738","ATU 5, pl. 010, W 6611","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 10, W 6611; 133","34x32x14 - Pd XVI,3, against the niched wall of level IV, 0.4 m below ashlayer - ATU 1, 133 - 25.1.1930 - a round tablet, pressed together with the scribes hand leaving a handprint on its obverse, contents possibly included in the account W 6738,c - note the c; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,34.0,14.0,32.0,,,"W 06611","Pd XVI,3","an der Rillenwand der Schicht IV, 0,4 m unter Ascheschicht// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
790,"IM 025684","ATU 5, pl. 010, W 6612,a","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 10, W 6612,a; 261","75x51x? - Pd XVI,3, against the niched wall of level IV, 0.4 m below ashlayer - ATU 1, 261 - 25.1.1930 - this Warka tablet, originally part of the collection of the Vorderasiatisches Museum, Berlin, with the accession number VAT 14844, was, for unclear reason; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,75.0,0.0,51.0,,,"W 06612,a","Pd XVI,3","unter Ascheschicht",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
791,"VAT 14852","ATU 5, pl. 011, W 6612,b","Englund1994ATU5; Falkenstein1936ATU1; Szarzyńska1970Uruk","primary; history; history","pl. 11, W 6612,b; 269; p. 13 obv. (c)","65x47x24 - same locus as W 6612,a - ATU 1, 269 - 25.1.1930.; ; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,65.0,24.0,47.0,,,"W 06612,b","Pd XVI,3","an der Rillenwand der Schicht IV, 0,4 m unter Ascheschicht// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
792,"VAT 14919","ATU 5, pl. 011, W 6612,c","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 11, W 6612,c; 471","56x25x28 - same locus as W 6612,a - ATU 1, 471 - 25.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,56.0,28.0,25.0,,,"W 06612,c","Pd XVI,3","an der Rillenwand der Schicht IV, 0,4 m unter Ascheschicht// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
802,"VAT 15119","ATU 5, pl. 012, W 6616",Englund1994ATU5,primary,"pl. 12, W 6616","39x47x24 - Pe XVI,2, debris between the two asphalt pavements - 25.1.1930 - VAT number written above a stricken VAT 17795.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,39.0,24.0,47.0,,,"W 06616","Pe XVI,2","Schutt zwischen den beiden Asphaltpflastern// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
804,"VAT 14696","ATU 5, pl. 012, W 6705,a","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 12, W 6705,a; 110","35x28x12 - Pe XVI,3, O - in the layer of sherds against the niched wall of level IV - ATU 1, 110 - 28.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,35.0,12.0,28.0,,,"W 06705,a","Pe XVI,3","O; in der Scherbenschicht an der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
805,"VAT 14875","ATU 5, pl. 012, W 6705,b","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 12, W 6705,b; 188","30x35x13 - same locus as W 6705,a - ATU 1, 188 - 28.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,30.0,13.0,35.0,,,"W 06705,b","Pe XVI,3","O; in der Scherbenschicht an der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
806,"VAT 15079","ATU 5, pl. 012, W 6705,c","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 12, W 6705,c; 438","41x35x24 - same locus as W 6705,a - ATU 1, 438 - 28.1.1930 - note use of bisexagesimal system with sign possibly representing a type of fish (see. P. Damerow and R. Englund, ATU 2, p. 134).; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,41.0,24.0,35.0,,,"W 06705,c","Pe XVI,3","O, in der Scherbenschicht an der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
807,"VAT 15123","ATU 5, pl. 012, W 6705,d","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 12, W 6705,d; 406","32x23x19 - same locus as W 6705,a - ATU 1, 406 - 28.1.1930 - lexical text?; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,32.0,19.0,23.0,,,"W 06705,d","Pe XVI,3","O; in der Scherbenschicht an der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
808,"VAT 14868","ATU 5, pl. 012, W 6705,e","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 12, W 6705,e; 368","33x53x23 - same locus as W 6705,a - ATU 1, 368 - 28.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,33.0,23.0,53.0,,,"W 06705,e","Pe XVI,3","O; in der Scherbenschicht an der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
809,"VAT 14888","ATU 5, pl. 013, W 6705,f","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 13, W 6705,f; 521","46x48x35 - same locus as W 6705,a - ATU 1, 521 - 28.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,46.0,35.0,48.0,,,"W 06705,f","Pe XVI,3","O; in der Scherbenschicht an der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
810,"VAT 15344","ATU 5, pl. 013, W 6705,g","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 13, W 6705,g; 481","23x32x11 - same locus as W 6705,a - ATU 1, 481 - 28.1.1930 - the tablet was hung on a string, constituting a format which D. Schmandt-Besserat refers to as ""bulla"" in Before Writing, p. 110 - compare also the text W 6737 in this volume  and W14330 (= VAT 16849; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tag,23.0,11.0,32.0,,,"W 06705,g","Pe XVI,3","O; in der Scherbenschicht an der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
811,"VAT 21373","ATU 5, pl. 013, W 6705,h",Englund1994ATU5,primary,"pl. 13, W 6705,h","26x19x24 - same locus as W 6705,a - 28.1.1930 - numerical sign sequence seems unlikely, the first sign is not N34.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,26.0,24.0,19.0,,,"W 06705,h","Pe XVI,3","in der Scherbenschicht an der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
812,"VAT 14862","ATU 5, pl. 013, W 6708","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 13, W 6708; 243","46x38x19 - Qa XVI,2, 2 m below mudbrick edge of level I (?) - ATU 1, 243 - 28.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,46.0,19.0,38.0,,,"W 06708","Qa XVI,2","2 m unter Lehmziegelkante der Schicht I (?)",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
813,"VAT 14942","ATU 5, pl. 013, W 6710,a","Englund1994ATU5; Falkenstein1936ATU1; Nissen1991FrüheSchrift; Woods2010writing","primary; history; history; history","pl. 13, W 6710,a; 353; p. 56, no. 7.5; 073","57x43x23 - Pd XVI,3, in debris of level IV - ATU 1, 353 - Frühe Schrift, p. 56, fig. 7c, no. 7.5 = Archaic Bookkeeping, p. 20, fig. 22 - 29.1.1930 - photo courtesy of VAM.; ; ; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,57.0,23.0,43.0,,,"W 06710,a","Pd XVI,3","in Schutt der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
814,"VAT 15258","ATU 5, pl. 013, W 6710,b",Englund1994ATU5,primary,"pl. 13, W 6710,b","40x45x24 - same locus as W 6710,a - 29.1.1930 - VAT number written above a stricken VAT 17788.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,40.0,24.0,45.0,,,"W 06710,b","Pd XVI,3","in Schutt der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
815,"VAT 21342","ATU 5, pl. 013, W 6710,c",Englund1994ATU5,primary,"pl. 13, W 6710,c","58x23x28 - same locus as W 6710,a - 29.1.1930.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,58.0,28.0,23.0,,,"W 06710,c","Pd XVI,3","in Schutt der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
816,"VAT 15120","ATU 5, pl. 013, W 6710,d","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 13, W 6710,d; 407","28x37x18 - same locus as W 6710,a - ATU 1, 407 - 29.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,28.0,18.0,37.0,,,"W 06710,d","Pd XVI,3","in Schutt der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
817,"VAT 15001","ATU 5, pl. 013, W 6710,e","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 13, W 6710,e; 300","65x41x18 - same locus as W 6710,a - ATU 1, 300 - 29.1.1930 - the summation on the reverse is unclear - hole caused by aggressive actions of a worm.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,65.0,18.0,41.0,,,"W 06710,e","Pd XVI,3","in Schutt der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
818,"VAT 15169","ATU 5, pl. 014, W 6711",Englund1994ATU5,primary,"pl. 14, W 6711","49x43x16 - Pd XVI,3 - 29.1.1930 - only incised lines on tablet's surfaces - VAT number written above a stricken VAT 17806.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,49.0,16.0,43.0,,,"W 06711","Pd XVI,3",Inventar,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
819,"VA 13634","ATU 5, pl. 014, W 6737",Englund1994ATU5,primary,"pl. 14, W 6737","23 (circumference) x 37 (length) - Pd XVI,3, below level III - 30.1.1930 - sealed tag with traces of hole left by string - compare the remarks to the text W 6705,g.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,23.0,0.0,37.0,,,"W 06737","Pd XVI,3","unter der Schicht III",,,,,undetermined,,,,,,S999999,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
820,"VAT 14785","ATU 5, pl. 014, W 6738,a","Englund1994ATU5; Falkenstein1936ATU1; LambertM1966Archeologia12; Szarzyńska1970Uruk; Veenhof1978spijkerschrift","primary; history; history; history; history","pl. 14, W 6738,a; 171; 9-10, 29; p. 11 obv. (c); p. 27","56x33x13 - Pd XVI,3, below the ashlayer of level IV - ATU 1, 171 - M. Lambert, Archéologia 12 (9-10.1966) 29 - 30.1.1930 - see ATU 1, p. 48.; ; ; ; copy obv.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,56.0,13.0,33.0,,,"W 06738,a","Pd XVI,3","unter der Ascheschicht in Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
821,"VAT 14742","ATU 5, pl. 014, W 6738,b","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 14, W 6738,b; 150","44x31x12 - same locus as W 6738,a - ATU 1, 150 - 30.1.1930 - see ATU 1, p. 23.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,44.0,12.0,31.0,,,"W 06738,b","Pd XVI,3","unter der Ascheschicht in Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
822,"IM 025685","ATU 5, pl. 014, W 6738,c","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 14, W 6738,c; 177","40x31x15 - same locus as W 6738,a - ATU 1, 177 - 30.1.1930 - account possibly including the text of W 6611 - tablet originally part of the VAM collection with the accession number VAT 14842, was, for unclear reasons, returned to the Iraq Museum on the 1st of J; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,40.0,15.0,31.0,,,"W 06738,c","Pd XVI,3","unter der Ascheschicht in Schicht IV",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
823,"VAT 15167","ATU 5, pl. 014, W 6738,d","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 14, W 6738,d; 493","18x36x17 - same locus as W 6738,a - ATU 1, 493 - 30.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,18.0,17.0,36.0,,,"W 06738,d","Pd XVI,3","unter der Ascheschicht in Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
824,"VAT 15118","ATU 5, pl. 014, W 6738,e",Englund1994ATU5,primary,"pl. 14, W 6738,e","37x40x22 - same locus as W 6738,a - 30.1.1930.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,37.0,22.0,40.0,,,"W 06738,e","Pd XVI,3","unter der Ascheschicht in Schicht IV",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
825,"VAT 21348","ATU 5, pl. 014, W 6738,f",Englund1994ATU5,primary,"pl. 14, W 6738,f","45x45x21 - same locus as W 6738,a - 30.1.1930 - apparent practice tablet with traces of signs.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,45.0,21.0,45.0,,,"W 06738,f","Pd XVI,3","unter der Ascheschicht in Schicht IV",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
826,"VAT 21365","ATU 5, pl. 014, W 6738,g",Englund1994ATU5,primary,"pl. 14, W 6738,g","21x38x23 - same locus as W 6738,a - 30.1.1930.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,21.0,23.0,38.0,,,"W 06738,g","Pd XVI,3","unter der Ascheschicht in Schicht IV",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
827,"VAT 21363","ATU 5, pl. 014, W 6738,h",Englund1994ATU5,primary,"pl. 14, W 6738,h","26x22x18 - same locus as W 6738,a - 30.1.1930.","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,26.0,18.0,22.0,,,"W 06738,h","Pd XVI,3","unter der Ascheschicht in Schicht IV",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
828,"IM 025686","ATU 5, pl. 014, W 6741","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 14, W 6741; 162","47x42x? - Qa XVI,1/2, 1 m below asphalt pavement of level III - 30.1.1930 - ATU 1, 162 - 25.1.1930 - this tablet, originally part of the VAM collection with the accession number VAT 14739, was, for unclear reasons, returned to the Iraq Museum on the 1st of Jun; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,47.0,0.0,42.0,,,"W 06741","Qa XVI,1/2","1 m unter Asphaltpflaster III-Niveau",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
829,"VAT 15127","ATU 5, pl. 015, W 6746","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 15, W 6746; 405","31x28x23 - Pb XVI,3, NE, northeastern side of the wadi in the height of the clay stratum - ATU 1, 405 - 31.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,31.0,23.0,28.0,,,"W 06746","Pb XVI,3","NO; Nordost-Seite des Wadi in Höhe der Rohtonschicht",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
830,"VAT 14835","ATU 5, pl. 015, W 6748,a","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 15, W 6748,a; 88","34x26x15 - Pd XVI,3, in the layer of sherds against the niched wall belonging to level IV - ATU 1, 88 - 31.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,34.0,15.0,26.0,,,"W 06748,a","Pd XVI,3","in der Scherbenschicht an Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
831,"VAT 14719","ATU 5, pl. 015, W 6748,b","Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 15, W 6748,b; 14","35x26x15 - same locus as W 6748,a - ATU 1, 14 - 31.1.1930.; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,35.0,15.0,26.0,,,"W 06748,b","Pd XVI,3","in der Scherbenschicht an Rillenwand der Schicht IV// t.a.q. IIIc",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
